Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
5542,OD-001587,2019-05-26,2019-05-28,First Class,Customer-0620,Customer-0620,Corporate,United States,Philadelphia,California,42347,Central,PROD-2763,Office Supplies,Paper,Paper - Item 22,89.5,3,0.1,147.73,2019-05
5543,OD-001588,2031-01-06,2031-01-10,Standard Class,Customer-0651,Customer-0651,Corporate,United States,San Antonio,California,88172,West,PROD-8094,Furniture,Furnishings,Furnishings - Item 58,40.11,2,0.15,89.66,2031-01
5544,OD-001588,2031-01-06,2031-01-08,Same Day,Customer-0651,Customer-0651,Corporate,United States,Los Angeles,Illinois,53789,Central,PROD-4445,Furniture,Chairs,Chairs - Item 95,243.9,2,0.2,50.49,2031-01
5545,OD-001588,2031-01-06,2031-01-08,Standard Class,Customer-0651,Customer-0651,Corporate,United States,Houston,New York,23986,South,PROD-7190,Furniture,Tables,Tables - Item 90,382.64,3,0.15,72.66,2031-01
5546,OD-001588,2031-01-06,2031-01-08,First Class,Customer-0651,Customer-0651,Corporate,United States,Chicago,Arizona,37642,South,PROD-5630,Furniture,Tables,Tables - Item 49,983.37,2,0.2,136.5,2031-01
5547,OD-001589,2020-03-07,2020-03-09,Second Class,Customer-0862,Customer-0862,Home Office,United States,Los Angeles,Pennsylvania,37541,Central,PROD-5439,Furniture,Furnishings,Furnishings - Item 58,62.13,2,0.0,97.24,2020-03
5548,OD-001589,2020-03-07,2020-03-13,First Class,Customer-0862,Customer-0862,Home Office,United States,Phoenix,California,80789,South,PROD-7656,Furniture,Furnishings,Furnishings - Item 28,818.48,7,0.15,15.26,2020-03
5549,OD-001589,2020-03-07,2020-03-11,Same Day,Customer-0862,Customer-0862,Consumer,United States,Chicago,California,20161,East,PROD-9801,Furniture,Tables,Tables - Item 18,174.82,5,0.0,142.59,2020-03
5550,OD-001590,2020-12-05,2020-12-06,Standard Class,Customer-0783,Customer-0783,Consumer,United States,San Diego,New York,86144,West,PROD-9960,Technology,Accessories,Accessories - Item 5,760.28,7,0.15,134.21,2020-12
5551,OD-001590,2020-12-05,2020-12-11,Second Class,Customer-0783,Customer-0783,Consumer,United States,Chicago,Texas,62813,East,PROD-1531,Office Supplies,Supplies,Supplies - Item 58,384.18,6,0.05,177.69,2020-12
5552,OD-001591,2026-03-17,2026-03-19,Same Day,Customer-0859,Customer-0859,Consumer,United States,Los Angeles,Pennsylvania,55879,South,PROD-9661,Furniture,Bookcases,Bookcases - Item 25,755.99,6,0.2,9.36,2026-03
5553,OD-001591,2026-03-17,2026-03-20,Same Day,Customer-0859,Customer-0859,Home Office,United States,Houston,New York,45037,Central,PROD-7440,Furniture,Chairs,Chairs - Item 55,621.91,7,0.0,163.07,2026-03
5554,OD-001591,2026-03-17,2026-03-20,Same Day,Customer-0859,Customer-0859,Home Office,United States,New York,Texas,68038,Central,PROD-6964,Technology,Phones,Phones - Item 94,145.21,2,0.0,11.94,2026-03
5555,OD-001591,2026-03-17,2026-03-21,Standard Class,Customer-0859,Customer-0859,Consumer,United States,Houston,California,14191,West,PROD-5448,Technology,Accessories,Accessories - Item 22,329.2,2,0.1,9.3,2026-03
5556,OD-001592,2031-04-22,2031-04-24,Second Class,Customer-0931,Customer-0931,Consumer,United States,Philadelphia,Texas,55289,Central,PROD-6522,Office Supplies,Paper,Paper - Item 75,144.48,6,0.15,-23.68,2031-04
5557,OD-001592,2031-04-22,2031-04-28,Second Class,Customer-0931,Customer-0931,Corporate,United States,San Antonio,California,47077,West,PROD-9298,Office Supplies,Binders,Binders - Item 83,41.35,3,0.1,44.47,2031-04
5558,OD-001592,2031-04-22,2031-04-27,First Class,Customer-0931,Customer-0931,Consumer,United States,Los Angeles,California,22945,Central,PROD-9744,Office Supplies,Binders,Binders - Item 82,301.23,6,0.05,66.02,2031-04
5559,OD-001592,2031-04-22,2031-04-27,Standard Class,Customer-0931,Customer-0931,Consumer,United States,Houston,Texas,96370,Central,PROD-1311,Furniture,Tables,Tables - Item 76,309.72,3,0.15,165.55,2031-04
5560,OD-001593,2021-08-21,2021-08-26,Second Class,Customer-0289,Customer-0289,Consumer,United States,Phoenix,Texas,45272,West,PROD-6566,Furniture,Bookcases,Bookcases - Item 40,390.41,6,0.2,-45.27,2021-08
5561,OD-001593,2021-08-21,2021-08-24,First Class,Customer-0289,Customer-0289,Home Office,United States,San Antonio,Illinois,55384,South,PROD-7621,Technology,Accessories,Accessories - Item 57,545.23,2,0.0,139.97,2021-08
5562,OD-001593,2021-08-21,2021-08-27,Standard Class,Customer-0289,Customer-0289,Home Office,United States,Los Angeles,New York,28936,Central,PROD-5668,Technology,Accessories,Accessories - Item 7,827.63,6,0.2,-24.93,2021-08
5563,OD-001593,2021-08-21,2021-08-25,Second Class,Customer-0289,Customer-0289,Consumer,United States,Phoenix,Arizona,56114,Central,PROD-2389,Office Supplies,Binders,Binders - Item 69,80.91,6,0.05,115.12,2021-08
5564,OD-001593,2021-08-21,2021-08-24,Same Day,Customer-0289,Customer-0289,Home Office,United States,Los Angeles,Texas,79021,West,PROD-1020,Office Supplies,Paper,Paper - Item 96,575.38,4,0.1,15.52,2021-08
5565,OD-001594,2025-02-12,2025-02-16,First Class,Customer-0724,Customer-0724,Corporate,United States,Phoenix,California,32643,Central,PROD-8405,Furniture,Tables,Tables - Item 88,915.45,1,0.05,161.32,2025-02
5566,OD-001594,2025-02-12,2025-02-14,First Class,Customer-0724,Customer-0724,Consumer,United States,Houston,Arizona,41795,West,PROD-9024,Office Supplies,Storage,Storage - Item 68,188.69,3,0.05,-22.96,2025-02
5567,OD-001594,2025-02-12,2025-02-18,Standard Class,Customer-0724,Customer-0724,Home Office,United States,Philadelphia,Texas,57688,West,PROD-5691,Furniture,Chairs,Chairs - Item 67,968.14,7,0.15,-25.38,2025-02
5568,OD-001594,2025-02-12,2025-02-15,Same Day,Customer-0724,Customer-0724,Home Office,United States,San Diego,Texas,77208,West,PROD-4634,Technology,Copiers,Copiers - Item 37,909.66,4,0.2,-6.37,2025-02
5569,OD-001594,2025-02-12,2025-02-15,Same Day,Customer-0724,Customer-0724,Home Office,United States,Los Angeles,New York,51434,South,PROD-9226,Office Supplies,Supplies,Supplies - Item 38,200.37,3,0.0,84.84,2025-02
5570,OD-001595,2024-08-03,2024-08-06,Second Class,Customer-0893,Customer-0893,Corporate,United States,Philadelphia,California,73205,South,PROD-9512,Furniture,Chairs,Chairs - Item 66,517.84,9,0.2,46.36,2024-08
5571,OD-001595,2024-08-03,2024-08-07,First Class,Customer-0893,Customer-0893,Corporate,United States,Los Angeles,Arizona,27498,Central,PROD-2464,Office Supplies,Labels,Labels - Item 34,432.88,3,0.1,74.09,2024-08
5572,OD-001595,2024-08-03,2024-08-06,Same Day,Customer-0893,Customer-0893,Consumer,United States,Philadelphia,Arizona,96888,Central,PROD-5886,Technology,Copiers,Copiers - Item 87,303.19,7,0.05,86.31,2024-08
5573,OD-001595,2024-08-03,2024-08-07,Second Class,Customer-0893,Customer-0893,Consumer,United States,Philadelphia,Texas,85626,Central,PROD-3229,Office Supplies,Storage,Storage - Item 20,601.66,2,0.15,-12.36,2024-08
5574,OD-001595,2024-08-03,2024-08-08,Same Day,Customer-0893,Customer-0893,Consumer,United States,San Antonio,Pennsylvania,39456,West,PROD-9435,Office Supplies,Labels,Labels - Item 32,621.12,4,0.0,170.99,2024-08
5575,OD-001596,2024-01-03,2024-01-08,Same Day,Customer-0272,Customer-0272,Home Office,United States,San Diego,California,58728,West,PROD-4923,Office Supplies,Storage,Storage - Item 20,422.49,8,0.15,125.19,2024-01
5576,OD-001596,2024-01-03,2024-01-09,First Class,Customer-0272,Customer-0272,Consumer,United States,Phoenix,California,75004,West,PROD-9392,Office Supplies,Labels,Labels - Item 9,482.74,9,0.0,143.37,2024-01
5577,OD-001597,2024-10-09,2024-10-12,Same Day,Customer-0930,Customer-0930,Home Office,United States,Houston,New York,26258,East,PROD-2163,Furniture,Furnishings,Furnishings - Item 8,600.71,7,0.2,109.69,2024-10
5578,OD-001597,2024-10-09,2024-10-14,First Class,Customer-0930,Customer-0930,Home Office,United States,New York,Pennsylvania,13218,West,PROD-8248,Technology,Phones,Phones - Item 15,216.77,2,0.15,33.43,2024-10
5579,OD-001597,2024-10-09,2024-10-14,Standard Class,Customer-0930,Customer-0930,Home Office,United States,Houston,Illinois,96499,South,PROD-6995,Furniture,Chairs,Chairs - Item 83,317.17,5,0.2,20.08,2024-10
5580,OD-001597,2024-10-09,2024-10-11,Same Day,Customer-0930,Customer-0930,Corporate,United States,Phoenix,New York,32386,Central,PROD-2491,Technology,Copiers,Copiers - Item 79,24.13,7,0.1,179.15,2024-10
5581,OD-001598,2030-02-20,2030-02-25,Standard Class,Customer-0066,Customer-0066,Home Office,United States,Houston,California,84795,Central,PROD-7084,Furniture,Bookcases,Bookcases - Item 23,48.95,3,0.2,30.53,2030-02
5582,OD-001598,2030-02-20,2030-02-21,Second Class,Customer-0066,Customer-0066,Corporate,United States,Chicago,Texas,45262,Central,PROD-8520,Furniture,Bookcases,Bookcases - Item 23,975.01,3,0.05,34.24,2030-02
5583,OD-001598,2030-02-20,2030-02-24,First Class,Customer-0066,Customer-0066,Consumer,United States,Phoenix,California,57711,East,PROD-5181,Office Supplies,Paper,Paper - Item 11,626.38,8,0.15,126.71,2030-02
5584,OD-001598,2030-02-20,2030-02-26,First Class,Customer-0066,Customer-0066,Corporate,United States,Philadelphia,Pennsylvania,59926,Central,PROD-1478,Office Supplies,Supplies,Supplies - Item 10,605.24,9,0.2,78.63,2030-02
5585,OD-001599,2021-07-27,2021-07-28,Same Day,Customer-0483,Customer-0483,Corporate,United States,Phoenix,Pennsylvania,78303,Central,PROD-1845,Furniture,Tables,Tables - Item 47,748.24,8,0.05,-41.83,2021-07
5586,OD-001599,2021-07-27,2021-07-29,Standard Class,Customer-0483,Customer-0483,Home Office,United States,Chicago,Pennsylvania,67402,East,PROD-3079,Office Supplies,Supplies,Supplies - Item 18,992.3,2,0.2,68.29,2021-07
5587,OD-001599,2021-07-27,2021-08-02,Standard Class,Customer-0483,Customer-0483,Corporate,United States,Los Angeles,Texas,82061,East,PROD-5800,Technology,Accessories,Accessories - Item 97,94.98,3,0.2,17.53,2021-07
5588,OD-001599,2021-07-27,2021-08-02,First Class,Customer-0483,Customer-0483,Corporate,United States,Chicago,Illinois,85353,West,PROD-3218,Technology,Machines,Machines - Item 7,893.82,9,0.15,107.93,2021-07
5589,OD-001599,2021-07-27,2021-07-29,Second Class,Customer-0483,Customer-0483,Consumer,United States,Philadelphia,California,10194,South,PROD-5205,Furniture,Bookcases,Bookcases - Item 75,218.96,9,0.2,2.25,2021-07
5590,OD-001600,2032-02-27,2032-03-02,First Class,Customer-0936,Customer-0936,Home Office,United States,New York,California,68062,South,PROD-3595,Furniture,Furnishings,Furnishings - Item 30,698.06,5,0.1,12.45,2032-02
5591,OD-001600,2032-02-27,2032-03-04,Same Day,Customer-0936,Customer-0936,Home Office,United States,Chicago,Arizona,27032,West,PROD-9844,Technology,Phones,Phones - Item 65,974.5,8,0.2,-33.84,2032-02
5592,OD-001600,2032-02-27,2032-03-01,First Class,Customer-0936,Customer-0936,Home Office,United States,Los Angeles,Texas,56376,Central,PROD-9305,Furniture,Bookcases,Bookcases - Item 81,504.11,7,0.1,169.03,2032-02
5593,OD-001600,2032-02-27,2032-03-04,Standard Class,Customer-0936,Customer-0936,Home Office,United States,San Diego,Illinois,72002,East,PROD-4267,Office Supplies,Labels,Labels - Item 58,551.28,6,0.2,123.92,2032-02
5594,OD-001600,2032-02-27,2032-03-02,First Class,Customer-0936,Customer-0936,Corporate,United States,New York,Illinois,77405,South,PROD-1805,Technology,Machines,Machines - Item 55,338.87,3,0.2,73.5,2032-02
5595,OD-001601,2021-03-17,2021-03-18,Second Class,Customer-0248,Customer-0248,Home Office,United States,Philadelphia,Texas,45838,South,PROD-7920,Furniture,Chairs,Chairs - Item 36,86.21,6,0.0,7.53,2021-03
5596,OD-001601,2021-03-17,2021-03-23,Second Class,Customer-0248,Customer-0248,Corporate,United States,Los Angeles,Texas,75611,Central,PROD-4704,Office Supplies,Storage,Storage - Item 65,53.71,2,0.0,149.83,2021-03
5597,OD-001601,2021-03-17,2021-03-21,First Class,Customer-0248,Customer-0248,Home Office,United States,Los Angeles,Texas,70385,South,PROD-7020,Furniture,Tables,Tables - Item 92,823.01,2,0.1,197.06,2021-03
5598,OD-001601,2021-03-17,2021-03-22,First Class,Customer-0248,Customer-0248,Home Office,United States,Chicago,Arizona,34871,East,PROD-5577,Furniture,Bookcases,Bookcases - Item 10,507.67,6,0.0,9.89,2021-03
5599,OD-001601,2021-03-17,2021-03-18,Same Day,Customer-0248,Customer-0248,Corporate,United States,New York,Illinois,61407,West,PROD-5509,Technology,Copiers,Copiers - Item 55,596.87,1,0.2,130.38,2021-03
5600,OD-001602,2023-01-03,2023-01-09,First Class,Customer-0156,Customer-0156,Home Office,United States,San Diego,California,91464,Central,PROD-5489,Technology,Accessories,Accessories - Item 29,810.25,2,0.05,68.46,2023-01
5601,OD-001602,2023-01-03,2023-01-04,Same Day,Customer-0156,Customer-0156,Home Office,United States,Los Angeles,Pennsylvania,82932,East,PROD-8513,Furniture,Bookcases,Bookcases - Item 90,203.82,6,0.15,173.63,2023-01
5602,OD-001602,2023-01-03,2023-01-07,Same Day,Customer-0156,Customer-0156,Consumer,United States,Los Angeles,California,91886,West,PROD-5553,Furniture,Tables,Tables - Item 6,915.82,5,0.2,174.33,2023-01
5603,OD-001602,2023-01-03,2023-01-05,Second Class,Customer-0156,Customer-0156,Home Office,United States,Philadelphia,New York,62219,South,PROD-9112,Office Supplies,Storage,Storage - Item 77,375.44,3,0.15,54.05,2023-01
5604,OD-001603,2033-11-04,2033-11-08,Standard Class,Customer-0047,Customer-0047,Home Office,United States,San Diego,New York,44129,East,PROD-2813,Technology,Machines,Machines - Item 69,467.41,5,0.2,52.03,2033-11
5605,OD-001603,2033-11-04,2033-11-07,Second Class,Customer-0047,Customer-0047,Home Office,United States,San Diego,Arizona,41697,East,PROD-7013,Technology,Accessories,Accessories - Item 27,229.82,6,0.1,87.67,2033-11
5606,OD-001603,2033-11-04,2033-11-10,Standard Class,Customer-0047,Customer-0047,Consumer,United States,San Antonio,California,78379,West,PROD-8009,Office Supplies,Labels,Labels - Item 81,281.79,3,0.15,100.52,2033-11
5607,OD-001604,2028-05-08,2028-05-09,Same Day,Customer-0935,Customer-0935,Home Office,United States,Philadelphia,Texas,72353,South,PROD-3189,Office Supplies,Labels,Labels - Item 26,678.97,8,0.1,119.12,2028-05
5608,OD-001604,2028-05-08,2028-05-09,Same Day,Customer-0935,Customer-0935,Home Office,United States,San Diego,New York,18328,East,PROD-8760,Technology,Accessories,Accessories - Item 28,851.27,5,0.05,148.82,2028-05
5609,OD-001605,2019-01-11,2019-01-12,Same Day,Customer-0454,Customer-0454,Corporate,United States,Chicago,Illinois,60790,Central,PROD-9986,Technology,Accessories,Accessories - Item 51,287.35,3,0.2,189.62,2019-01
5610,OD-001605,2019-01-11,2019-01-13,Second Class,Customer-0454,Customer-0454,Consumer,United States,San Diego,Texas,75621,Central,PROD-9237,Furniture,Furnishings,Furnishings - Item 10,309.98,4,0.2,122.26,2019-01
5611,OD-001606,2033-03-09,2033-03-10,First Class,Customer-0201,Customer-0201,Consumer,United States,Los Angeles,New York,43846,West,PROD-1130,Technology,Machines,Machines - Item 67,933.59,8,0.2,5.54,2033-03
5612,OD-001606,2033-03-09,2033-03-12,Standard Class,Customer-0201,Customer-0201,Corporate,United States,Philadelphia,California,22759,West,PROD-8437,Office Supplies,Supplies,Supplies - Item 89,863.11,7,0.0,-19.54,2033-03
5613,OD-001606,2033-03-09,2033-03-15,Same Day,Customer-0201,Customer-0201,Home Office,United States,Philadelphia,Pennsylvania,17656,East,PROD-6143,Technology,Copiers,Copiers - Item 26,776.34,7,0.2,132.84,2033-03
5614,OD-001606,2033-03-09,2033-03-12,Second Class,Customer-0201,Customer-0201,Home Office,United States,San Diego,California,36458,East,PROD-4349,Furniture,Chairs,Chairs - Item 75,807.75,1,0.05,190.07,2033-03
5615,OD-001607,2024-02-12,2024-02-16,Second Class,Customer-0660,Customer-0660,Corporate,United States,New York,New York,62462,Central,PROD-4563,Furniture,Tables,Tables - Item 17,429.76,3,0.15,52.15,2024-02
5616,OD-001607,2024-02-12,2024-02-14,Second Class,Customer-0660,Customer-0660,Home Office,United States,Los Angeles,Arizona,58948,East,PROD-6499,Furniture,Bookcases,Bookcases - Item 94,674.32,4,0.0,-27.95,2024-02
5617,OD-001608,2032-04-29,2032-05-03,Second Class,Customer-0124,Customer-0124,Home Office,United States,Los Angeles,Illinois,97971,Central,PROD-4966,Office Supplies,Storage,Storage - Item 71,419.18,3,0.2,64.18,2032-04
5618,OD-001608,2032-04-29,2032-04-30,Same Day,Customer-0124,Customer-0124,Consumer,United States,San Antonio,Arizona,59789,East,PROD-3042,Office Supplies,Storage,Storage - Item 31,831.55,5,0.05,73.63,2032-04
5619,OD-001608,2032-04-29,2032-04-30,First Class,Customer-0124,Customer-0124,Corporate,United States,Houston,Texas,54078,West,PROD-2487,Furniture,Bookcases,Bookcases - Item 64,699.36,2,0.2,170.74,2032-04
5620,OD-001609,2034-07-31,2034-08-02,Standard Class,Customer-0001,Customer-0001,Home Office,United States,Phoenix,Illinois,14780,West,PROD-9872,Technology,Copiers,Copiers - Item 52,917.67,7,0.1,-31.74,2034-07
5621,OD-001609,2034-07-31,2034-08-01,Same Day,Customer-0001,Customer-0001,Home Office,United States,San Diego,Texas,44021,Central,PROD-2998,Technology,Phones,Phones - Item 35,40.84,1,0.2,64.64,2034-07
5622,OD-001610,2034-08-13,2034-08-15,First Class,Customer-0968,Customer-0968,Consumer,United States,New York,Arizona,24757,South,PROD-9299,Office Supplies,Storage,Storage - Item 61,424.96,9,0.15,-33.77,2034-08
5623,OD-001610,2034-08-13,2034-08-16,First Class,Customer-0968,Customer-0968,Consumer,United States,San Diego,Texas,63037,South,PROD-3118,Furniture,Tables,Tables - Item 10,709.36,1,0.05,163.29,2034-08
5624,OD-001611,2033-11-12,2033-11-14,Standard Class,Customer-0759,Customer-0759,Home Office,United States,San Diego,Pennsylvania,42493,Central,PROD-5825,Office Supplies,Labels,Labels - Item 89,862.61,6,0.0,118.85,2033-11
5625,OD-001611,2033-11-12,2033-11-18,Same Day,Customer-0759,Customer-0759,Consumer,United States,San Diego,Texas,97847,South,PROD-3361,Office Supplies,Supplies,Supplies - Item 62,915.27,6,0.0,-45.76,2033-11
5626,OD-001612,2021-06-03,2021-06-09,Second Class,Customer-0855,Customer-0855,Corporate,United States,Chicago,California,44842,South,PROD-4666,Office Supplies,Labels,Labels - Item 18,740.64,9,0.15,157.36,2021-06
5627,OD-001612,2021-06-03,2021-06-08,Same Day,Customer-0855,Customer-0855,Corporate,United States,Phoenix,California,19484,West,PROD-7199,Office Supplies,Paper,Paper - Item 85,686.79,2,0.2,14.05,2021-06
5628,OD-001613,2028-10-04,2028-10-07,Second Class,Customer-0640,Customer-0640,Corporate,United States,Phoenix,Pennsylvania,37192,South,PROD-7808,Office Supplies,Paper,Paper - Item 82,875.09,6,0.0,106.05,2028-10
5629,OD-001613,2028-10-04,2028-10-09,Standard Class,Customer-0640,Customer-0640,Corporate,United States,Phoenix,California,17477,Central,PROD-9347,Office Supplies,Labels,Labels - Item 85,805.88,4,0.0,-16.21,2028-10
5630,OD-001613,2028-10-04,2028-10-05,Standard Class,Customer-0640,Customer-0640,Consumer,United States,San Antonio,Texas,77534,West,PROD-7872,Office Supplies,Storage,Storage - Item 80,138.92,2,0.15,172.04,2028-10
5631,OD-001614,2022-10-21,2022-10-24,Standard Class,Customer-0191,Customer-0191,Consumer,United States,Los Angeles,New York,55187,Central,PROD-7726,Office Supplies,Labels,Labels - Item 13,743.59,7,0.2,100.79,2022-10
5632,OD-001614,2022-10-21,2022-10-23,First Class,Customer-0191,Customer-0191,Corporate,United States,Phoenix,California,79901,South,PROD-2897,Furniture,Chairs,Chairs - Item 92,624.11,4,0.2,90.87,2022-10
5633,OD-001615,2028-04-24,2028-04-26,First Class,Customer-0579,Customer-0579,Home Office,United States,Phoenix,Pennsylvania,21247,South,PROD-7395,Furniture,Tables,Tables - Item 59,892.59,2,0.15,114.17,2028-04
5634,OD-001615,2028-04-24,2028-04-27,Second Class,Customer-0579,Customer-0579,Corporate,United States,New York,Arizona,89876,South,PROD-3979,Office Supplies,Labels,Labels - Item 73,890.53,9,0.2,49.16,2028-04
5635,OD-001615,2028-04-24,2028-04-29,Standard Class,Customer-0579,Customer-0579,Consumer,United States,Houston,California,90747,West,PROD-9917,Technology,Machines,Machines - Item 69,752.92,8,0.05,165.4,2028-04
5636,OD-001615,2028-04-24,2028-04-28,Second Class,Customer-0579,Customer-0579,Corporate,United States,Chicago,New York,18107,Central,PROD-1623,Furniture,Furnishings,Furnishings - Item 57,885.65,3,0.2,-24.85,2028-04
5637,OD-001616,2030-10-31,2030-11-06,Same Day,Customer-0516,Customer-0516,Home Office,United States,Phoenix,Texas,13922,West,PROD-2381,Office Supplies,Paper,Paper - Item 36,46.71,9,0.05,192.73,2030-10
5638,OD-001616,2030-10-31,2030-11-02,Standard Class,Customer-0516,Customer-0516,Home Office,United States,Chicago,California,45284,East,PROD-4941,Office Supplies,Binders,Binders - Item 8,496.58,3,0.15,58.35,2030-10
5639,OD-001616,2030-10-31,2030-11-04,Second Class,Customer-0516,Customer-0516,Home Office,United States,Houston,Pennsylvania,69774,West,PROD-8007,Office Supplies,Storage,Storage - Item 18,506.69,9,0.0,97.5,2030-10
5640,OD-001616,2030-10-31,2030-11-02,First Class,Customer-0516,Customer-0516,Consumer,United States,Houston,Illinois,59476,East,PROD-4040,Technology,Phones,Phones - Item 35,731.18,5,0.1,51.88,2030-10
5641,OD-001617,2021-04-04,2021-04-08,Standard Class,Customer-0442,Customer-0442,Corporate,United States,San Diego,California,41483,Central,PROD-6786,Furniture,Tables,Tables - Item 34,602.4,6,0.2,49.06,2021-04
5642,OD-001617,2021-04-04,2021-04-07,Standard Class,Customer-0442,Customer-0442,Home Office,United States,San Antonio,California,90257,West,PROD-4747,Furniture,Chairs,Chairs - Item 58,353.66,7,0.05,-30.58,2021-04
5643,OD-001618,2025-03-15,2025-03-19,First Class,Customer-0921,Customer-0921,Consumer,United States,Phoenix,Arizona,17179,South,PROD-3064,Office Supplies,Storage,Storage - Item 50,974.1,7,0.0,50.6,2025-03
5644,OD-001618,2025-03-15,2025-03-20,Standard Class,Customer-0921,Customer-0921,Consumer,United States,San Antonio,New York,96156,Central,PROD-7274,Office Supplies,Storage,Storage - Item 74,879.88,4,0.15,52.19,2025-03
5645,OD-001618,2025-03-15,2025-03-18,Same Day,Customer-0921,Customer-0921,Corporate,United States,New York,Arizona,85081,West,PROD-9981,Furniture,Bookcases,Bookcases - Item 21,738.02,3,0.15,24.85,2025-03
5646,OD-001618,2025-03-15,2025-03-19,Standard Class,Customer-0921,Customer-0921,Home Office,United States,San Diego,Illinois,53166,East,PROD-6247,Office Supplies,Storage,Storage - Item 44,227.84,9,0.2,62.64,2025-03
5647,OD-001619,2021-07-25,2021-07-31,Second Class,Customer-0815,Customer-0815,Home Office,United States,Phoenix,California,56525,West,PROD-3725,Office Supplies,Labels,Labels - Item 30,806.33,4,0.0,128.63,2021-07
5648,OD-001619,2021-07-25,2021-07-30,First Class,Customer-0815,Customer-0815,Consumer,United States,Phoenix,Arizona,92192,West,PROD-9098,Technology,Machines,Machines - Item 94,584.38,4,0.0,122.85,2021-07
5649,OD-001619,2021-07-25,2021-07-28,Standard Class,Customer-0815,Customer-0815,Home Office,United States,San Diego,Illinois,85251,Central,PROD-7631,Technology,Copiers,Copiers - Item 93,536.64,7,0.05,110.39,2021-07
5650,OD-001619,2021-07-25,2021-07-30,Second Class,Customer-0815,Customer-0815,Consumer,United States,New York,New York,89609,East,PROD-8402,Furniture,Tables,Tables - Item 8,221.7,7,0.15,184.67,2021-07
5651,OD-001619,2021-07-25,2021-07-29,First Class,Customer-0815,Customer-0815,Corporate,United States,San Diego,New York,32194,South,PROD-8393,Technology,Copiers,Copiers - Item 73,964.93,9,0.15,93.45,2021-07
5652,OD-001620,2026-09-01,2026-09-05,Second Class,Customer-0806,Customer-0806,Consumer,United States,Chicago,Texas,73920,East,PROD-3446,Office Supplies,Storage,Storage - Item 27,827.89,5,0.15,-44.9,2026-09
5653,OD-001620,2026-09-01,2026-09-04,First Class,Customer-0806,Customer-0806,Home Office,United States,Chicago,New York,44870,South,PROD-8731,Furniture,Bookcases,Bookcases - Item 19,357.94,7,0.15,35.14,2026-09
5654,OD-001620,2026-09-01,2026-09-03,Same Day,Customer-0806,Customer-0806,Home Office,United States,Los Angeles,California,33520,Central,PROD-6475,Technology,Accessories,Accessories - Item 12,738.6,9,0.05,28.94,2026-09
5655,OD-001620,2026-09-01,2026-09-05,Second Class,Customer-0806,Customer-0806,Home Office,United States,New York,Arizona,68184,East,PROD-2835,Office Supplies,Paper,Paper - Item 58,723.38,5,0.2,-7.51,2026-09
5656,OD-001621,2025-12-28,2026-01-03,Same Day,Customer-0143,Customer-0143,Home Office,United States,San Diego,California,54945,South,PROD-7814,Office Supplies,Binders,Binders - Item 4,74.21,7,0.1,102.62,2025-12
5657,OD-001621,2025-12-28,2026-01-01,Same Day,Customer-0143,Customer-0143,Home Office,United States,Phoenix,Arizona,38784,West,PROD-3032,Office Supplies,Storage,Storage - Item 95,14.48,1,0.2,115.25,2025-12
5658,OD-001621,2025-12-28,2026-01-02,Standard Class,Customer-0143,Customer-0143,Consumer,United States,New York,Arizona,56366,Central,PROD-8458,Technology,Machines,Machines - Item 8,609.94,8,0.2,184.09,2025-12
5659,OD-001622,2029-07-12,2029-07-14,First Class,Customer-0191,Customer-0191,Home Office,United States,Houston,California,49457,West,PROD-7386,Furniture,Tables,Tables - Item 13,801.69,2,0.2,80.65,2029-07
5660,OD-001622,2029-07-12,2029-07-15,Standard Class,Customer-0191,Customer-0191,Corporate,United States,Los Angeles,Texas,39872,Central,PROD-1707,Furniture,Furnishings,Furnishings - Item 3,690.08,5,0.05,151.9,2029-07
5661,OD-001622,2029-07-12,2029-07-14,First Class,Customer-0191,Customer-0191,Corporate,United States,San Antonio,Illinois,20854,West,PROD-1734,Office Supplies,Binders,Binders - Item 94,796.43,4,0.05,151.85,2029-07
5662,OD-001623,2023-12-02,2023-12-05,Second Class,Customer-0533,Customer-0533,Home Office,United States,San Antonio,California,51379,Central,PROD-4049,Furniture,Bookcases,Bookcases - Item 58,520.18,1,0.1,188.69,2023-12
5663,OD-001623,2023-12-02,2023-12-03,Second Class,Customer-0533,Customer-0533,Home Office,United States,San Diego,New York,86192,East,PROD-5299,Office Supplies,Storage,Storage - Item 48,688.13,8,0.1,5.37,2023-12
5664,OD-001623,2023-12-02,2023-12-03,Same Day,Customer-0533,Customer-0533,Corporate,United States,Houston,Arizona,52051,West,PROD-2121,Office Supplies,Labels,Labels - Item 98,956.06,5,0.05,155.02,2023-12
5665,OD-001623,2023-12-02,2023-12-07,First Class,Customer-0533,Customer-0533,Corporate,United States,Chicago,New York,77801,West,PROD-2210,Technology,Machines,Machines - Item 72,776.83,6,0.05,-19.08,2023-12
5666,OD-001624,2019-02-23,2019-02-25,Same Day,Customer-0227,Customer-0227,Home Office,United States,San Antonio,Texas,64660,Central,PROD-7034,Furniture,Bookcases,Bookcases - Item 12,871.23,5,0.05,196.36,2019-02
